"pro src","item-gallery src","item-gallery src 2","map-content src","logo-branding src","item-link","item-price","item-detail","item-detail 2","item-detail 3","ellipsis","item-parking","listing-tags"
"","","","","https://st3.idealista.pt/b4/f6/7d/century-21-rodolfo-natario.gif","T2 flat in rua Vítor Bastos, Centro, Campolide","330,000","T2","90 m²","2nd floor without lift","Apartment inserted in a building with 3 floors, with a fraction per floor, located in the center of Campolide, on Rua Vitor Bastos.
Remodeled a few years ago and adapted to current needs, it has, however, some unique characteristics: bedrooms with windows with shutters, living room with connection to the dining room,","",""
"","","","","https://st3.idealista.pt/65/ed/f5/habita-arrendar-comprar-investir.gif","T5 flat in avenida Av. João XXI, Av. de Roma - Campo Pequeno, Areeiro","920,000","T5","175 m²","4th floor with lift","Excellent 5 bedroom apartment located on Avenida João XXI in very good condition.
This apartment has great areas, two fronts, wooden floors, lots of natural light and with total paint renovation recently.
It consists of a suite with Italian shower and three bedrooms, one with custom-made wardrobe, an office with buil","",""
"","","","","https://st3.idealista.pt/22/50/1e/kw-lead.gif","T3 flat in avenida General Carmona, 31, Centro do Estoril, Estoril, Cascais e Estoril","1,695,000","T3","188 m²","2nd floor with lift","Estoril, often hailed as the ""Riviera of Portugal"", is known for its exquisite lifestyle, pristine beaches and vibrant cultural heritage. In its prestigious ""heart"", where the elegance of the Atlantic Ocean converges with Portugal's rich history, we find this exceptional 3-bedroom flat.
The flat, situated in a privat","Parking included","Renovated"
"","","","","https://st3.idealista.pt/b0/40/16/kw-select-lisboa.gif","Penthouse in avenida Bartolomeu Dias, Infantado, Loures","890,000","T4","279 m²","8th floor with lift","***Deed offer***
Here's the opportunity you've been waiting for.. .
Do you have a big family? Do you favor large interior areas? Do you dream of a big house where you can proudly welcome your family and friends? Is outdoor space an old desire?
This spectacular new penthouse, located in the Infantado area of Loure","Parking included",""
"","","","","https://st3.idealista.pt/55/ad/57/piquet-realty.gif","Detached house in Torre, Cascais, Cascais e Estoril","1,260,000","T4","183 m²","","4 bedroom villa with a lot of charm inserted in a condominium with only 4 villas in a quiet square.
The villa consists of:
Entrance hall
Toilet
Living room with fireplace and access to the balcony
Dining room with access to the garden
Large Kitchen
Bedroom with wardrobe
Full bathroom
Suite with walk in closet
Suit","Parking included","Bright"
"","","","","https://st3.idealista.pt/a9/fe/f5/wallis-real-estate.gif","T4 flat in rua Francisco Pereira de Sousa, 3, Estrada de Benfica, São Domingos de Benfica","255,000","T4","95 m²","1st floor without lift","4 bedroom apartment for total renovation, in São Domingos de Benfica, with an area of 95 m2.
Located on Estrada de Benfica, next to Estrada da Luz and the Santa Maria Zoo and Hospital. Central location, in a residential area, with shops and transports.","",""
"","","","","https://st3.idealista.pt/00/fc/f9/insideliving.gif","Detached house in Abrunheira - Albarraque, Sintra","1,100,000","T4","302 m²","","New contemporary architecture 4+1 bedroom Villa, with lawned garden, private swimming pool and barbecue area, near Quinta da Beloura, in Sintra.
A stunning villa, equipped with solar panels, Daikin air conditioning, electric blinds and luxury finishes, composed by 3 levels.
At the ground level is an entrance hall that","",""
"","","","","https://st3.idealista.pt/85/08/4c/rute-ferreira-unip-lda.gif","Terraced house in Sobreiro Curvo, a dos Cunhados e Maceira","246,000","T3","185 m²","","House with 100% Financing!
3 bedroom house consisting of:
-Basement, ground floor and first floor,
- Kitchen equipped with: hob, oven, extractor fan,
- Large living room,
-03 Bedrooms with wardrobes,
- Central Heating,
-02 Storage rooms,
- House in excellent condition,
-Garage with electric gate,
-Patio with","Parking included",""
"","","","","","","","","","","","",""
"","","","","https://st3.idealista.pt/32/e7/4f/remaxvip.gif","T2 flat in rua de Itália, Quinta de São Gonçalo, Carcavelos e Parede","749,000","T2","146 m²","2nd floor with lift","Apartment with 3 rooms, on the 2nd floor, in Quinta de São Gonçalo | Carcavelos.
It also has a garage for 2 cars and a storage area.
 
Quinta de São Gonçalo in Carcavelos is synonymous with quality of life and proximity to the sea.
Next to the beach, next to the Nova School of business and economics, Saint Julians Scho","Parking included",""
"","","","","https://st3.idealista.pt/ec/18/57/maisconsultores-epic.gif","House in rua 4 de Outubro, Santo António dos Cavaleiros e Frielas, Loures","799,000","T4","490 m²","","Excellent 4 bedroom semi-new villa - 3 Suites
This villa is characterized by modern architecture, straight lines as well as the strategic distribution of rooms and harmony between environments, plus the high quality of materials and first-class finishes.
In addition to its extremely generous areas, it consists of 4 b","Parking included",""
"","","","","https://st3.idealista.pt/fe/0d/0e/silgorimobiliaria.gif","T2 flat in Av. da Liberdade - Marquês de Pombal, Santo António","2,200,000","T2","157 m²","7th floor with lift","Luxury 2-bedroom apartment (originally a 3-bedroom apartment), with garage, located next to Avenida da Liberdade, in one of the most exclusive streets of Lisbon.
With an unobstructed view over the treetops and wonderful light, this fabulous apartment is part of a building designed by architect Frederico Valsassina, a r","Parking included",""
"","","","","https://st3.idealista.pt/32/e7/4f/remaxvip.gif","T5 flat in avenida Fontes Pereira de Melo, Saldanha - Picoas, São Jorge de Arroios, Arroios","1,200,000","T5","258 m²","8th floor with lift","Apartment with 6 rooms, on the 8th floor, on Avenida Fontes Pereira de Melo | Lisbon.
 
Be dazzled by the view from this apartment located on the 8th floor, in one of the most prestigious and emblematic avenues in the city of Lisbon.
In the heart of the city, close to Marquês de Pombal, Avenida da Liberdade or Saldanha","",""
"","","","","https://st3.idealista.pt/32/e7/4f/remaxvip.gif","Detached house in rua Paulo Jorge, Quinta da Alagoa - Quinta do Barão, Carcavelos e Parede","825,000","T6","246 m²","","Townhouse, with 7 rooms, in the Center | Carcavelos.
Divided over three floors, it was renovated by an architect who covered the entire area of the house, including all plumbing and electrical networks, as well as the installation of solar panels.
Property with a privileged location, with excellent areas and lots of li","Parking included",""
"","","","","https://st3.idealista.pt/1a/b3/87/maisconsultores-capital.gif","T3 flat in rua Daciano Costa, Quinta dos Alcoutins, Lumiar","850,000","T3","141 m²","with lift","This is the opportunity to have your NEW apartment in one of the quietest areas of Lisbon. This apartment underwent a total renovation work where blocking walls were removed and we found a fantastic visual amplitude where comfort is unparalleled!
All materials were chosen in detail, including the tiles from Revigres A","Parking included",""
"","","","","https://st3.idealista.pt/7e/5b/77/kw-select-cascais.gif","Detached house in rua António Nobre, Pampilheira , Cascais, Cascais e Estoril","1,290,000","T3","230 m²","","","Parking included","Villa"
"","","","","https://st3.idealista.pt/e6/4b/3f/tipica.gif","T3 flat in rua Professora Virgínia Rau, Telheiras, Lumiar","595,000","T3","127 m²","6th floor with lift","Renovated 3-bedroom apartment located on one of the main streets of the Telheiras neighborhood.
Telheiras: the youngest neighborhood in Lisbon, with a dynamic commercial area and a privileged location.
Apartment consisting of:
- Entrance hall: The space is spacious and well lit;
- Kitchen: It was intelligently design","Parking included",""
"","","","","https://st3.idealista.pt/ec/18/57/maisconsultores-epic.gif","T3 flat in rua Primeiro de Maio, Ericeira Sul, Ericeira","490,000","T3","330 m²","without lift","Excellent Floor House 3 Bedrooms New with modern lines.
Floor House with 130 m2 of gross private area, has the benefits and characteristics of a House both for their privacy and for its independence and its generous spaces inside and outside, inserted in a lot with two fractions.
It consists of 3 bedrooms one of whic","Parking included","Sea views"
"","","","","https://st3.idealista.pt/de/f8/e2/century21-realty-art-inove.gif","House in rua do Arantes, 4, Torres Vedras e Matacães, Torres Vedras","79,000","T2","52 m²","","Discover the charm of living in a villa in the picturesque historic area of Varatojo, in Torres Vedras.
Distributed over 2 floors, separating the social area from the bedroom area.
It has a 40 m2 patio, with storage room, and a gate with access to the street, where you can park a city car.
Although it needs modernizat","",""
"","","","","https://st3.idealista.pt/32/e7/4f/remaxvip.gif","T3 flat in avenida General Norton de Matos, Miraflores, Algés - Linda-a-Velha - Cruz Quebrada - Dafundo","742,305","T3","188 m²","","4-room apartment with 122m2, 17m2 terrace, 2 parking spaces and storage room in the new Monview development | Miraflores.
 
“GREEN IS THE NEW LUXURY” is the motto of the new Monview Exclusive Private Condominium that will be built next to the urban park of Miraflores and Monsanto.
 
With 2,300 m2 of private and lush ga","",""
"","","","","https://st3.idealista.pt/32/e7/4f/remaxvip.gif","Detached house in largo do Chafariz, Quinta da Bela Vista - Arneiro, Carcavelos e Parede","1,695,000","T4","570 m²","","Quinta Bartolomeu is a unique opportunity to live relaxedly, with everything around you.
 
In Carcavelos, close to all types of commerce and services.
Supermarkets, cafes, restaurants, equestrian farm, pharmacy and transport are something you can access in moments.
A few minutes' drive from Oeiras Parque, the main busi","","Quinta"
"","","","","https://st3.idealista.pt/32/e7/4f/remaxvip.gif","Semi-detached house in rua Soldado Francisco de Almeida, Nn, Amoreira, Alcabideche","1,690,000","T4","199 m²","","Semi-detached house, T3+1, with a contemporary style, in Monte Estoril | Cascais.
Inserted in a plot of 251m2, and with excellent sun exposure.
 
Located in a prime area, privileged for its proximity to the center of Monte Estoril.
Close to the main access points to the A5 and Avenida Marginal. 
 
Composed by:
The prop","Parking included","Sea views"
"","","","","https://st3.idealista.pt/1a/b3/87/maisconsultores-capital.gif","T3 flat in avenida Reinaldo dos Santos, Colinas do Cruzeiro, Odivelas","670,000","T3","151 m²","with lift","New project that strives for luxury, sophistication and stands out for its details.
Still under construction in Urbanização Colinas do Cruzeiro, this is a unique apartment full of charm and good taste.
If you value large spaces, comfort and refinement, if you are looking for an innovative design with leisure environme","Parking included",""
"","","","","https://st3.idealista.pt/7e/5b/77/kw-select-cascais.gif","T2 flat in rua Engenheiro Dom António Castelo Branco, Assunção, Cascais, Cascais e Estoril","530,000","T2","110 m²","6th floor with lift","Have you ever thought about living with a beautiful sea view, in the center of Cascais?
Exclusive! If you've always wanted to enjoy a stunning sea view, close to everything on foot, this is the apartment you're looking for.
This renovated apartment has a good entrance hall, a spacious living room with a living area","Parking included","Sea views"
"","","","","https://st3.idealista.pt/b0/f1/15/jll-residential-portugal.gif","T2 flat in Pena, Arroios","550,000","T2","88 m²","2nd floor with lift","2-bedroom flat with a total area of 88sqm. The flat is situated in the SCENIC development, located in Campo Santana. The flat boasts a fully equipped kitchen and a generously sized balcony measuring 11sqm. It features high-quality finishes and double-glazed windows, offering ample exposure to natural light. Additionall","",""
"","","","","https://st3.idealista.pt/25/78/4b/sothebys-estoril-oeiras-restelo.gif","Detached house in Amoreira, Alcabideche","3,300,000","T4","488 m²","","Contemporary prestigious residence located near Monte Estoril, with a total construction area of 488 square meters and a surrounding plot of 500 square meters. This property presents itself as a true architectural gem, offering a luxurious and comfortable environment in every detail. Construction completion scheduled f","Parking included","Luxury"
"","","","","https://st3.idealista.pt/8c/a8/0e/vendo-mundo-ii.gif","T3 flat in Alverca, Alverca do Ribatejo e Sobralinho","200,000","T3","73 m²","","3 bedroom apartment in Alverca (ALV201)
3 bedroom apartment converted into T2 completely renovated, comprising:
Fully equipped kitchen with:
Plate
Oven
extractor hood
Thermoaccumulator
Washing machine
Washing machine
Combined
Living room
2 Bedrooms with:
Closet
1 social WC with:
Shower
The property also has:
ti","",""
"","","","","https://st3.idealista.pt/5d/eb/4d/century-21-lazuli.gif","T2 flat in praceta Natália Correia, Rana, São Domingos de Rana","329,000","T2","98 m²","Ground floor with lift","2 bedroom apartment located in Buzano - Parede.
This beautiful apartment is located on a high ground floor and faces south, where its generous living room overlooks a well-kept garden.
This unique apartment includes a shared bathroom and a suite, as well as two good bedrooms.
The apartment has undergone some improvemen","",""
"","","","","https://st3.idealista.pt/7e/5b/77/kw-select-cascais.gif","Semi-detached house in estrada Rebelva, Rebelva, Carcavelos e Parede","825,000","T3","284 m²","","House with big terrace and a garden, with parking area, in Rebelva - Carcavelos
Fantastic villa, located in a small condominium with just 3 houses, in a contemporary style.
It is arranged as follows:
Floor 0: Entrance with small garden, large living room, with exit to a good terrace, with beautiful views of the c","Parking included",""
"","","","","https://st3.idealista.pt/b0/f1/15/jll-residential-portugal.gif","T2 flat in Santa Catarina, Misericórdia","360,000","T2","75 m²","1st floor without lift","2-bedroom apartment, 75 sqm (gross floor area), renovated and furnished, located between São Bento and Chiado.
Located near the Parliament, one of the most prestigious residential areas in Lisbon. It is 10-minute walking distance from the Time Out Market and from Cais do Sodré and Largo de Camões, two main access poi","",""
"","","","","https://st3.idealista.pt/68/86/29/the-agency-portugal.gif","T2 flat in Marvila, Lisboa","935,000","T2","166 m²","5th floor with lift","This ready-to-move-in two-bedroom apartment is located in the Prata Riverside Village. It offers a distinct lifestyle, considering its location, construction, and amenities. It overlooks the river in one of Lisbon's most exciting neighborhoods, Braço de Prata, in the parish of Marvila, promising a great lifestyle and i","Parking included","Bright"
"","","","","https://st3.idealista.pt/b0/40/16/kw-select-lisboa.gif","T3 flat in rua Sousa Lopes, Entrecampos, Avenidas Novas","625,000","T3","142 m²","6th floor with lift","Original 4-bedroom apartment, currently transformed into a 3 bedroom apartment, very central and with excellent access.
The apartment is spread over 2 floors, with the social area on the first. A fully equipped kitchen with a ceramic hob, oven, extractor hood, microwave, fridge, dishwasher, washing machine, clothes d","Parking included",""
"","","","","https://st3.idealista.pt/f5/4c/f5/the-brickwall.gif","T2 flat in Póvoa de Santa Iria e Forte da Casa, Vila Franca de Xira","172,500","T2","71 m²","without lift","2 bedroom apartment completely refurbished, including electricity and plumbing. Located in the area of Forte da Casa, a good location as it is close to services, local commerce, the shopping center in the area and transport with connection to Parque das Nações. This property has an entrance hall with floating floor, as","","Renovated"
"","","","","https://st3.idealista.pt/7e/5b/77/kw-select-cascais.gif","T2 flat in rua Maçarico, Quinta da Bicuda, Cascais, Cascais e Estoril","530,000","T2","101 m²","1st floor without lift","Imagine living in Cascais - Bicuda, 15 minutes walk from the sea, in a beautiful renovated apartment
Exclusive! If you have always wanted to enjoy a calm location, open views, close to gardens, shops, golf, on foot, this is the apartment you are looking for.
This recently renovated apartment has an entrance hall, a","Parking included","Luxury"
"","","","","https://st3.idealista.pt/17/98/b2/nossa-imobiliaria.gif","T3 flat in avenida Brito Pais, Reboleira, Venteira","210,000","T3","102 m²","","3 bedroom apartment with very large areas, excellent sun exposure, located on the 3rd floor in a plate building, without elevator and in very good condition, opposite Liceu da Amadora.
An apartment with an area of 102m2 and enormous potential to be renovated and become your ideal home.
The apartment is currently confi","",""
"","","","","https://st3.idealista.pt/ae/d8/d4/kwexclusive.gif","Detached house in Queluz de Baixo, Barcarena","200,000","T2","165 m²","","Ruined house with project and licensing approved by CM Oeiras for total reconstruction. Project available upon interest.
Project planned for 2 spacious en-suite bedrooms, with wardrobes, 3 bathrooms, large living room with direct connection to the kitchen and a very pleasant outdoor private patio.
A location that o","",""
"","","","","https://st3.idealista.pt/7e/5b/77/kw-select-cascais.gif","T3 flat in rua Egas Moniz, São João, Estoril, Cascais e Estoril","598,000","T3","136 m²","4th floor with lift","Are you looking for an apartment in Cascais - S. João do Estoril with a spectacular frontal sea view?
Then this is the apartment you've always dreamed of!
The apartment has a large living room, with a fully equipped American kitchen and a multifunctional island, giving style and modernity to the space. The living r","","Sea views"
"","","","","https://st3.idealista.pt/6e/a4/68/luxinn.gif","T1 flat in avenida das Acácias, Jardins da Parede, Carcavelos e Parede","360,000","T1","97 m²","4th floor with lift","Charming apartment for sale, a few steps from the beach of São Pedro do Estoril and the friendly village of Parede,
Enjoy a privileged location that combines relaxation by the sea with the convenience of urban life.
This property offers the perfect balance, tranquility and accessibility to services, commerce and acce","",""
"","","","","https://st3.idealista.pt/32/e7/4f/remaxvip.gif","T3 flat, Praca do Relogio, Rinchoa, Rio de Mouro","300,000","T3","178 m²","8th floor with lift","3 bedroom apartment, on the 8th floor, in the Urbanization of Fitares | Rio de Mouro,
It has a terrace and panoramic views.
Inserted in a building with elevator.
Sun exposure: South/West.
Located in a quiet but very central area, 180 meters from Colégio dos Plátanos (one of the best schools in the national ranking)","",""
"","","","","","","","","","","","",""
"","","","","https://st3.idealista.pt/74/b0/8a/hawk---real-estate-colective.gif","Detached house in Azueira e Sobral da Abelheira, Mafra","1,600,000","T6","785 m²","","40 minutes from Lisbon and 20 minutes from the beaches of Ericeira is this charming 6 bedroom villa with 1,727m2 of land, which is located in the area of Mafra and is surrounded by orchards of Pêra Rocha and Vinha.
This property consists of a main house, and a second independent construction, also featuring an outdoor","","Bright"
"","","","","https://st3.idealista.pt/8e/5a/a5/yardproperties.gif","T3 flat, 5 de Outubro, 355, Campo Grande, Alvalade","1,280,000","T3","122 m²","1st floor with lift","Ready to live in – Luxury brand-new 3-bedroom flat with a terrace in Av. 5 de Outubro
Welcome to 355 Outubro, designed by Yard Properties, where urban life meets tranquility and luxury.
Located on Avenida 5 de Outubro, one of Lisbon's most iconic streets, 355 Outubro is a newly completed boutique residential developm","Parking included",""
"","","","","https://st3.idealista.pt/07/c7/8a/konclusao.gif","T1 flat in rua Tomaz Reynolds, 6, Santa Iria de Azoia - São João da Talha - Bobadela, Loures","225,000","T1","126 m²","Ground floor with lift","New apartments in the center of Santa Iria de Azóia, 10 minutes from Expo-Lisbon, accept the invitation and come and discover your new home.
Building characterized by the quality of the construction techniques used and consisting of T1 to T3 apartments with generous areas.
The main focus on comfort and energy efficie","Parking included",""
"","","","","https://st3.idealista.pt/97/71/dd/pfrealestate.gif","T1 flat in Bairro do Rosário, Cascais, Cascais e Estoril","435,000","T1","91 m²","4th floor with lift","Excellent apartment in Cascais, with natural light. It has been completely renovated and is furnished with an equipped kitchen. Very central area with trade and transport at the door.
WHO WE ARE
Paula Figueiredo Real Estate - Mediação Imobiliária is recognized as one of the most admired real
estate companies in the di","",""
"","","","","https://st3.idealista.pt/bc/df/85/century21-localpartida.gif","Detached house in Alto da Barra, Oeiras e São Julião da Barra - Paço de Arcos - Caxias","1,550,000","T4","199 m²","","Welcome to Casal da Torre!
Your paradise close to the sea, where the serenity of the ocean merges with the comfort of home.
I present to you your future home:
Contemporary villa, independent with 384m2 of total area, excellent sun exposure, swimming pool, garden and total privacy.
Parking for three cars and private g","",""
"","","","","https://st3.idealista.pt/a3/3f/d8/sothebys-lisboa.gif","T1 flat in São Sebastião da Pedreira, Avenidas Novas","525,000","T1","62 m²","7th floor with lift","In the heart of Avenidas Novas, on Avenida Duque de Ávila, next to the gardens of the Gulbenkian Foundation, which invite outdoor activities, the metro, Corte Inglês and all the services such as restaurants, supermarkets, etc. , we find this charming one-bedroom flat, perfect for those looking for a cosy, bright space","",""
"","","","","https://st3.idealista.pt/bc/df/85/century21-localpartida.gif","Semi-detached house in Murganhal - Laveiras, Oeiras e São Julião da Barra - Paço de Arcos - Caxias","1,117,000","T5","401 m²","","Next to the Football City and at the entrance of the A5, come and meet your family's home!
Enter your future home through 3D and then schedule a visit to discover it in person.
You will find a well-divided space for a large family, a local accommodation, a different family dynamic, come and meet:
On the entrance flo","",""
"","","","","https://st3.idealista.pt/0e/ce/af/homingplace.gif","T0 flat in Bairro Alto, Misericórdia","160,000","T0","25 m²","Ground floor without lift","Renovated T0+1 apartment located in Bairro Alto, close to Príncipe Real, Chiado and Cais do Sodré.
The property is currently under Short Rent (Airbnb), operated by Homing Short Rent.
The new owner can continue to monetize the apartment in this tourist activity. obtaining excellent profitability. + info about short re","",""
"","","","","https://st3.idealista.pt/74/b0/8a/hawk---real-estate-colective.gif","T3 flat in São João, Estoril, Cascais e Estoril","675,000","T3","140 m²","3rd floor with lift","Excellent 3 bedroom apartment with great views over Cascais.
Located in Estoril, this apartment allows quick access to the beaches of the Estoril Coast,
Inserted in a gated community, this apartment has 140 m2 of gross area and another 43 m2 of dependent gross area, divided as follows:
- Spacious living room with li","",""
"","","","","https://st3.idealista.pt/68/04/76/century21realtyartmj.gif","T3 flat in rua do Salitre, 90, Av. da Liberdade - Marquês de Pombal, Santo António","850,000","T3","133 m²","3rd floor with lift","It is impossible to deny the importance of Rua do Salitre in Lisbon, it forms the connection between Largo do Rato and Avenida da Liberdade and serves as a border between the reticulated urban network made up of Ruas Castilho, Rodrigo da Fonseca, Mouzinho da Silveira, Rua Braancamp and the Lisbon Botanical Garden.
The","",""
"","","","","https://st3.idealista.pt/a3/3f/d8/sothebys-lisboa.gif","Duplex in Restelo, Belém","1,850,000","T4","286 m²","13th floor with lift","Duplex apartment with river front view, between Ajuda and Restelo, located in a gated community with concierge and 24-hour security
The apartment with 271 mts of floor space is divided into 2 floors with 2 suites and 2 bedrooms, a bathroom to support the 2 bedrooms and a guest bathroom, kitchen and dining room/living r","Parking included",""
"","","","","https://st3.idealista.pt/28/af/13/4460813332038217977-440162633.gif","Duplex in rua Calçada Marques de Abrantes, 128, Santos-o-Velho - Madragoa, Estrela","525,000","T1","130 m²","1st floor with lift","The 128 Calçada Marques de Abrantes project combines respect for architectural tradition with the comfort of modernity. A real maintenance work was carried out on the original façades and balconies, giving it all its typically local character. In addition, its entrance hall has been completely restored keeping its orig","Parking included",""
"","","","","https://st3.idealista.pt/7d/26/64/mapcascais.gif","T1 flat in Centro de Cascais, Cascais, Cascais e Estoril","335,000","T1","50 m²","","Refurbished 1-bedroom apartment with balcony in Cascais
Located in the heart of central Cascais, just a 10-minute walk from the train station. Completely refurbished, this property combines historic charm with modern amenities to offer a comfortable and elegant living space.
As you enter this apartment, you are greet","",""
"","","","","https://st3.idealista.pt/91/a1/26/century-21-colombo.gif","T3 flat, Praça Doutor Nuno Pinheiro Torres, 9, Fonte Nova - Calhariz, Benfica","485,000","T3","115 m²","5th floor with lift","Come visit this remodeled 3-bedroom apartment, with 115m2, 2 balconies with sunrise-sunset exposure.
Fully equipped kitchen, with induction hob, oven, microwave, dishwasher, washing machine, refrigerator and water heater.
1 of the balconies has a connection to the living room.
3 bedrooms all with built-in wardrobes, 1","",""
"","","","","","T3 flat, Luís Sá, 13, Camarate, Camarate - Unhos - Apelação","300,000","T3","138 m²","Ground floor without lift","Fraction located on the ground floor, with a covered area of 1126.71 sq ft, consisting of:
- Entrance hall with 32.29 sq ft
- Living room and kitchen in open space with 292.71 sq ft
- Equipped kitchen
- Full bathroom with 47.86 sq ft
- Hallway to the bedrooms with 105.42 sq ft
- A suite with 138.84 sq ft
- Two bedrooms","",""
"","","","","https://st3.idealista.pt/5a/46/87/century-21-nacoes.gif","T2 flat in Moscavide e Portela, Loures","278,000","T2","80 m²","3rd floor without lift","Fully remodeled apartment.
80m2 apartment located in front of the Moscavide Metro, is currently being transformed into a 3 bedroom apartment with two new bathrooms, also taking advantage of the attic.
Ideal for investment or to live in.
Come and see this property.","",""
"","","","","","T2 flat, Luís Sá, 13, Camarate, Camarate - Unhos - Apelação","265,000","T2","140 m²","1st floor without lift","Fraction located on the 1st floor, with a covered area of 95 m2, consisting of:
- Hall with wardrobe, with 11.75 m2
- Living room and kitchen in open space with 34 m2
- Equipped kitchen
- Complete bathroom with 4.50 m2
- A suite with 16.10m2, with balcony
- 1 bedroom with built-in wardrobe, with 11.50 m2, with balcony","",""
"","","","","https://st3.idealista.pt/70/0a/4e/artredeimobiliaria.gif","Detached house in Malveira e São Miguel de Alcainça, Mafra","1,095,000","T4","260 m²","","If the desire is to live in the countryside with a stunning view and still be close to shops and with excellent access to Lisbon.. . the dream will be all of this, combining living in a refined mansion with glamour, a touch of luxury!
Don’t allow it to be just a dream and come and experience it…
Luxury villa with dec","Parking included","Bright"
"","","","","https://st3.idealista.pt/f0/c3/6d/funnyhouse.gif","T2 flat in Falagueira-Venda Nova, Amadora","189,000","T2","75 m²","3rd floor without lift","Venda Nova - Falagueira, excellent 3-room apartment, completely renovated, with balcony in the living room.
Great location, in one of the best locations, with lots of nearby shops, a wide range of services, transport and green spaces. Also with excellent road access, access to ic17 and Portas de Benfica about 2 minute","",""
"","","","","https://st3.idealista.pt/e2/a2/f3/expo-portela.gif","T4 flat in rua Amália Rodrigues, Póvoa de Santa Iria e Forte da Casa, Vila Franca de Xira","390,000","T4","182 m²","3rd floor with lift","Fantastic 4 bedroom apartment with stunning views of the Tagus River. Built in 2006, it has a lift, two great balconies accessible from all divisions. Quality finishes, air conditioning, central heating and equipped kitchen. Includes two garage boxes and a 30 m2 storage room. Privileged location, close to schools, shop","Parking included",""
"","","","","https://st3.idealista.pt/04/09/35/hconsulting.gif","Detached house in Várzea de Sintra, Sintra","795,000","T5","512 m²","","House T5
Located in Sintra, in an exclusive area of villas and overlooking the serra.
House composed of three floors, with an area of 474.40m2, distributed as follows:
Ground Floor:
- Kitchen equipped with 32m2, a terrace of 20m2 and unobstructed view
- Room of 50m2 and fireplace with - Office/room with 17m2
- Full s","Parking included",""
"","","","","https://st3.idealista.pt/1e/a8/cf/samimobiliaria.gif","House in Ramalhal, Torres Vedras","250,000","T4","275 m²","","4 bedroom villa with patio of 2100m2.
Consisting of four bedrooms, one of them suite, two bathrooms, a large living room, 1 kitchen.
A beautiful garden where you can build a swimming pool, this house will certainly make you feel in the tranquillity of the countryside, but only 2 minutes from the A8, 30 minutes from","",""
"","","","","https://st3.idealista.pt/21/1b/0e/coldwell-banker-villa.gif","T0 flat in Marvila, Lisboa","4,300,000","T0","1,489 m²","with lift","On the 5th and top floor of the building, two adjoining lofts, which can be used as two apartments with a few alterations, with fantastic frontal river views.
A fraction with 308m², ceiling height of 3.50m, 42m of windows, views of the River 'Mar da Prata', in a residential and services building
e,
An adjoining unit w","","Sea views"
"","","","","https://st3.idealista.pt/ec/18/57/maisconsultores-epic.gif","T2 flat in Parede, Carcavelos e Parede","319,000","T2","99 m²","without lift","Excellent 2-bedr. apartment with parking in central Parede
Located on the FIRST FLOOR and characterized by generous areas, this property consists of living room, kitchen, pantry, laundry, 2 bedrooms, full bathroom, plus a private parking space.
This property has been the target of some improvements over time with a v","Parking included",""
"","","","","https://st3.idealista.pt/b0/f1/15/jll-residential-portugal.gif","T2 flat in Santa Isabel, Campo de Ourique","600,000","T2","68 m²","1st floor with lift","2 Bedroom apartment with 68 sqm, brand new, with a balcony of 10 sqm, located in Campo de Ourique, Lisbon. Two steps away from iconic spots such as the Estrela Garden or the Amoreiras Shopping Centre, the Vintage Campo de Ourique allows you to enjoy nature, shopping areas and the best international schools in a typical","","Bright"
"","","","","","T0 flat in avenida Liberdade, Nn, Av. da Liberdade - Marquês de Pombal, Santo António","510,000","T0","60 m²","with lift","By Liberdade is just two steps away from the most elegant avenue in Lisbon: Avenida da Liberdade. Considered one of the most prominent places in the city, and one of the most luxurious streets in Europe. The straight commercial axis of the avenue contrasts with the old residential streets that descended from the easter","",""
"","","","","https://st3.idealista.pt/13/19/d2/finecountryportugal.gif","T3 flat in rua Manuel Vieira de Araujo Viena, Centro de Cascais, Cascais, Cascais e Estoril","4,500,000","T3","183 m²","1st floor without lift","Nestled on Cascais Bay, this exclusive 3-bedroom apartment offers an unparalleled living experience with breathtaking views of the azure sea. Situated in a charming and unique building, this residence boasts a fusion of traditional and classic architecture, reflecting the rich heritage of the historic center of Cascais","","Sea views"
"","","","","https://st3.idealista.pt/e9/3f/cf/jacobsenproperties.gif","T1 flat in Centro de Cascais, Cascais, Cascais e Estoril","650,000","T1","92 m²","1st floor without lift","Welcome to this fantastically renovated 1 bedroom apartment in the beautiful historical part of Cascais, just a stone's throw from the bay and the beach.
The apartment has been renovated with a fantastic feel and style and preserved original details such as beautiful stucco and ceiling height. Top materials throughout,","",""
"","","","","https://st3.idealista.pt/e2/da/83/predipereira-mediacao-imobiliaria.gif","T2 flat in Camarate, Camarate - Unhos - Apelação","250,000","T2","113 m²","2nd floor with lift","Quality finishes such as: false ceilings with built-in LED lights, floating flooring, air conditioning, security door, video intercom, electric blinds and double glazed frames.
Kitchen equipped with ceramic hob, oven, extractor fan and heat pump.
Large living room, with about 24.4 m2.
15 m2 balcony, with access thro","",""
